image_name,cell_count,mean_deformability,std_deformability,min_deformability,max_deformability,mean_area,total_area
image.0984_with_target,3,0.43769197231199114,0.72654375253122,-0.401247804099482,0.8580908428358491,6673.666666666667,20021
image.1002_with_target,2,0.860075993830759,0.0018494944536511504,0.8587682037608153,0.8613837839007026,9977.0,19954
image.1008_with_target,3,0.08057397635609842,0.16844902259661462,-0.08576514648925393,0.251056454188856,7365.0,22095
image.1018_with_target,1,-0.401247804099482,,-0.401247804099482,-0.401247804099482,5.0,5
image.1024_with_target,3,0.4165080652840547,0.709924282552519,-0.401247804099482,0.8748732763637093,6452.333333333333,19357
image.1025_with_target,7,0.0905699198015704,0.5886436905919521,-0.7724538509055157,0.8753207843319636,2819.285714285714,19735
image.1044_with_target,2,0.8658672477010636,0.00515250767844068,0.8622238745815224,0.8695106208206047,9994.5,19989
image.1045_with_target,5,0.2584876124519856,0.575044746859822,-0.401247804099482,0.8743448730972847,3883.0,19415
image.1047_with_target,1,-0.19806240132478514,,-0.19806240132478514,-0.19806240132478514,14.0,14
image.1060_with_target,2,0.8644901876907118,0.00809210727734058,0.8587682037608153,0.8702121716206084,9981.5,19963
image.1066_with_target,3,0.41468001579320596,0.7079875765051721,-0.401247804099482,0.8667205979090881,6455.0,19365
image.1081_with_target,3,0.44251304149956355,0.7308062174155084,-0.401247804099482,0.8757272186925398,6423.0,19269
image.1089_with_target,10,-0.22684059841147555,0.6717138080002995,-1.3447360499173753,0.8675210931162336,2004.1,20041
image.1096_with_target,4,0.26196448626981916,0.5955204219933511,-0.401247804099482,0.8533115299189333,4902.5,19610
image.1098_with_target,13,-0.07103783734572004,0.45939725569232115,-0.7724538509055157,0.8547957348712507,1537.076923076923,19982
image.1107_with_target,2,0.8616746875529353,0.011827290950269674,0.8533115299189333,0.8700378451869373,9970.5,19941
image.1126_with_target,3,0.4417284266304015,0.7301167189842607,-0.401247804099482,0.8738809293978377,6421.666666666667,19265
image.1158_with_target,3,0.49284571507194935,0.4161311332540364,0.02812884958058548,0.8310048862800816,8339.0,25017
image.1215_with_target,2,0.8615421997211444,0.00022403380176332305,0.8613837839007026,0.8617006155415863,9985.5,19971
image.1240_with_target,2,0.86270110360709,0.007982991872795685,0.857056275919679,0.8683459312945009,9992.0,19984
image.1244_with_target,6,-0.17863672814761575,0.557160560490147,-1.0783863689617394,0.42475143764442236,3662.5,21975
image.1246_with_target,2,0.8623633458336739,0.008332117648373777,0.8564716489428646,0.8682550427244831,9956.5,19913
image.1268_with_target,6,0.28542037274730103,0.4558797964333187,-0.401247804099482,0.8736138685973284,3315.5,19893
