image_name,is_cropped,total_area,roi_area,processing_time
image.3090_with_target,True,1384,1384,-1740975922875.0857
image.3349_with_target,True,393,393,-1740975922875.042
image.4009_with_target,True,249,249,-1740975922874.6294
image.8781_with_target,True,5,5,-1740975922875.1309
image.3278_with_target,True,5,5,-1740975922875.1082
image.0427_with_target,True,1314,1314,-1740975922875.0447
image.2819_with_target,True,416,416,-1740975922874.9182
image.8957_with_target,True,5,5,-1740975922875.098
image.1096_with_target,True,5,5,-1740975922871.0874
image.5525_with_target,True,1508,1508,-1740975922875.1147
image.2206_with_target,True,489,489,-1740975922874.9453
image.5035_with_target,True,301,301,-1740975922875.0723
image.1024_with_target,True,5,5,-1740975922875.1506
image.6347_with_target,True,44,44,-1740975922875.121
image.0023_with_target,True,5,5,-1740975922875.1072
image.3993_with_target,True,1607,1607,-1740975922874.8118
image.9700_with_target,True,1506,1506,-1740975922875.1277
image.8060_with_target,True,5,5,-1740975922874.8228
image.3350_with_target,True,1372,1372,-1740975922875.042
image.9142_with_target,True,426,426,-1740975922875.0188
image.0780_with_target,True,279,279,-1740975922875.0254
image.1610_with_target,True,1370,1370,-1740975922874.9023
image.2055_with_target,True,422,422,-1740975922874.8584
image.3102_with_target,True,178,178,-1740975922874.7927
image.5060_with_target,True,299,299,-1740975922875.0547
image.4425_with_target,True,5,5,-1740975922874.972
image.5981_with_target,True,242,242,-1740975922874.9807
image.3825_with_target,True,1397,1397,-1740975922875.1118
image.6051_with_target,True,25,25,-1740975922867.5432
image.6565_with_target,True,128,128,-1740975922875.132
image.8614_with_target,True,1378,1378,-1740975922875.1243
image.7728_with_target,True,96,96,-1740975922875.0845
image.3264_with_target,True,13,13,-1740975922875.0884
image.8255_with_target,True,5,5,-1740975922875.1375
image.3354_with_target,True,5,5,-1740975922875.0625
image.4408_with_target,True,500,500,-1740975922874.91
image.5958_with_target,True,194,194,-1740975922875.0703
image.5755_with_target,True,5,5,-1740975922869.51
image.9096_with_target,True,161,161,-1740975922875.0376
image.5068_with_target,True,1369,1369,-1740975922875.0557
image.7158_with_target,True,5,5,-1740975922875.0774
image.4247_with_target,True,611,611,-1740975922875.021
image.9169_with_target,True,146,146,-1740975922875.0017
image.4312_with_target,True,5,5,-1740975922874.8916
image.8572_with_target,True,1421,1421,-1740975922875.1035
image.8876_with_target,True,1223,1223,-1740975922875.001
image.8599_with_target,True,643,643,-1740975922875.0334
image.4280_with_target,True,20,20,-1740975922875.0957
image.9972_with_target,True,51,51,-1740975922875.0154
image.4259_with_target,True,549,549,-1740975922875.0295
image.1278_with_target,True,1395,1395,-1740975922875.1301
image.4929_with_target,True,537,537,-1740975922874.9639
image.9258_with_target,True,18,18,-1740975922874.2666
image.7180_with_target,True,270,270,-1740975922874.8677
image.4896_with_target,True,1376,1376,-1740975922875.1233
image.3030_with_target,True,1420,1420,-1740975922875.1301
image.5152_with_target,True,1392,1392,-1740975922873.9138
image.2782_with_target,True,5,5,-1740975922874.2954
image.4505_with_target,True,1438,1438,-1740975922875.1624
image.7026_with_target,True,5,5,-1740975922875.0693
image.2966_with_target,True,5,5,-1740975922875.1155
image.0796_with_target,True,83,83,-1740975922874.7969
image.6757_with_target,True,5,5,-1740975922875.1418
image.8383_with_target,True,5,5,-1740975922875.028
image.3799_with_target,True,24,24,-1740975922875.1096
image.7248_with_target,True,29,29,-1740975922875.1235
image.6937_with_target,True,307,307,-1740975922875.01
image.2607_with_target,True,576,576,-1740975922875.0986
image.6131_with_target,True,1431,1431,-1740975922874.9492
image.8006_with_target,True,5,5,-1740975922875.0208
image.5538_with_target,True,5,5,-1740975922875.049
image.1066_with_target,True,5,5,-1740975922875.1309
image.0615_with_target,True,83,83,-1740975922875.0405
image.3832_with_target,True,5,5,-1740975922875.1296
image.9170_with_target,True,144,144,-1740975922875.1216
image.8894_with_target,True,106,106,-1740975922875.1309
image.7223_with_target,True,5,5,-1740975922875.0947
image.7737_with_target,True,1488,1488,-1740975922874.8413
image.8672_with_target,True,1428,1428,-1740975922875.0564
image.1925_with_target,True,144,144,-1740975922875.123
image.0858_with_target,True,468,468,-1740975922875.0586
image.8902_with_target,True,563,563,-1740975922874.8972
image.0711_with_target,True,100,100,-1740975922875.126
image.4412_with_target,True,5,5,-1740975922875.1306
image.3279_with_target,True,61,61,-1740975922874.868
image.9027_with_target,True,8,8,-1740975922875.0513
image.3543_with_target,True,13,13,-1740975922875.123
image.1045_with_target,True,97,97,-1740975922875.0786
image.7703_with_target,True,475,475,-1740975922875.1135
image.0873_with_target,True,1428,1428,-1740975922874.8591
image.7848_with_target,True,1389,1389,-1740975922875.0034
image.5777_with_target,True,180,180,-1740975922875.0073
image.7489_with_target,True,451,451,-1740975922875.0642
image.0394_with_target,True,30,30,-1740975922875.053
image.0404_with_target,True,5,5,-1740975922874.546
image.8435_with_target,True,431,431,-1740975922875.1162
image.6237_with_target,True,278,278,-1740975922875.1233
image.9755_with_target,True,54,54,-1740975922874.9888
image.3913_with_target,True,5,5,-1740975922875.0962
image.5957_with_target,True,429,429,-1740975922874.898
image.2886_with_target,True,1390,1390,-1740975922875.1118
image.1891_with_target,True,394,394,-1740975922875.0344
image.3750_with_target,True,1427,1427,-1740975922874.8555
image.9776_with_target,True,675,675,-1740975922875.059
image.5724_with_target,True,5,5,-1740975922874.823
image.2579_with_target,True,5,5,-1740975922875.1416
image.4013_with_target,True,407,407,-1740975922875.0813
image.2444_with_target,True,1286,1286,-1740975922874.7957
image.5759_with_target,False,23723,23723,-1740975922873.1406
image.4238_with_target,False,23543,23543,-1740975922873.2463
image.0536_with_target,False,23812,23812,-1740975922873.1465
image.4387_with_target,False,23536,23536,-1740975922871.9375
image.4671_with_target,False,23678,23678,-1740975922872.6934
image.8740_with_target,False,23843,23843,-1740975922873.4895
image.1716_with_target,False,21230,21091,-1740975922873.3293
image.3212_with_target,False,33151,33151,-1740975922873.5117
image.2633_with_target,False,26016,26016,-1740975922873.2065
image.5874_with_target,False,23009,23009,-1740975922873.5183
image.6613_with_target,False,22871,22871,-1740975922873.42
image.6899_with_target,False,22952,22952,-1740975922873.501
image.5308_with_target,False,24020,24020,-1740975922873.1223
image.3598_with_target,False,23738,23738,-1740975922873.137
image.0844_with_target,False,22921,22921,-1740975922873.5754
image.4862_with_target,False,22806,22806,-1740975922873.404
image.5697_with_target,False,23696,23696,-1740975922873.5024
image.4182_with_target,False,23671,23671,-1740975922873.5337
image.1617_with_target,False,23816,23816,-1740975922873.2666
image.9670_with_target,False,22882,22882,-1740975922872.9756
image.0719_with_target,False,23805,23805,-1740975922872.209
image.3649_with_target,False,20948,20948,-1740975922872.9602
image.5485_with_target,False,23120,23120,-1740975922869.4717
image.9126_with_target,False,21381,21381,-1740975922874.4175
image.2223_with_target,False,23908,23908,-1740975922874.2524
image.5213_with_target,False,20779,20779,-1740975922874.4265
image.1158_with_target,False,22834,22834,-1740975922874.4219
image.5804_with_target,False,22808,22808,-1740975922874.2136
image.0263_with_target,False,23838,23838,-1740975922874.2095
image.2789_with_target,False,22924,22924,-1740975922872.8193
image.9098_with_target,False,21507,21507,-1740975922874.4048
image.3444_with_target,False,23978,23978,-1740975922874.0898
image.0825_with_target,False,23631,23631,-1740975922873.964
image.9554_with_target,False,23629,23629,-1740975922873.87
image.9495_with_target,False,21193,21193,-1740975922874.4375
image.8362_with_target,False,22815,22815,-1740975922873.914
image.0840_with_target,False,25900,25900,-1740975922874.4746
image.3035_with_target,False,23666,23666,-1740975922874.4648
image.5214_with_target,False,20740,20740,-1740975922873.5518
image.4001_with_target,False,23630,23630,-1740975922873.8862
image.4550_with_target,False,33584,33584,-1740975922873.9658
image.6587_with_target,False,23411,23411,-1740975922873.6292
image.5044_with_target,False,23945,23945,-1740975922873.7764
image.5855_with_target,False,22808,22803,-1740975922874.322
image.8400_with_target,False,23852,23852,-1740975922872.8008
image.0901_with_target,False,23755,23755,-1740975922874.3486
image.2346_with_target,False,23561,23561,-1740975922874.185
image.6006_with_target,False,22986,22986,-1740975922873.867
image.1936_with_target,False,23797,23797,-1740975922874.1482
image.3215_with_target,False,21272,21272,-1740975922874.3953
image.8059_with_target,False,23697,23697,-1740975922874.468
image.4553_with_target,False,23747,23747,-1740975922874.3848
image.0127_with_target,False,21194,21194,-1740975922874.0217
image.1603_with_target,False,23713,23713,-1740975922874.087
image.3102_with_target,False,22837,22837,-1740975922874.191
image.2322_with_target,False,23762,23762,-1740975922874.3477
image.1720_with_target,False,20922,20922,-1740975922873.354
image.5539_with_target,False,21399,21399,-1740975922871.4836
image.9074_with_target,False,21254,21254,-1740975922874.4224
image.1825_with_target,False,22993,22993,-1740975922874.2695
image.2577_with_target,False,23922,23922,-1740975922874.2524
image.3341_with_target,False,23681,23681,-1740975922874.0974
image.2609_with_target,False,20860,20860,-1740975922873.9932
image.3192_with_target,False,22916,22916,-1740975922874.4265
image.1909_with_target,False,22720,22720,-1740975922873.8184
image.5203_with_target,False,23720,23720,-1740975922873.5068
image.7075_with_target,False,23536,23536,-1740975922874.0508
image.1928_with_target,False,45968,45968,-1740975922874.4182
image.6965_with_target,False,22783,22783,-1740975922874.1792
image.3410_with_target,False,22846,22846,-1740975922874.1895
image.1244_with_target,False,21331,21331,-1740975922873.2957
image.4845_with_target,False,23719,23719,-1740975922874.2595
image.3679_with_target,False,21078,21078,-1740975922874.3005
image.0226_with_target,False,20734,20699,-1740975922874.12
image.0499_with_target,False,23027,23027,-1740975922873.4282
image.3690_with_target,False,23781,23781,-1740975922874.4578
image.6590_with_target,False,22831,22831,-1740975922873.8955
image.3237_with_target,False,23795,23795,-1740975922874.087
image.1737_with_target,False,23658,23658,-1740975922873.9539
image.3936_with_target,False,23763,23763,-1740975922868.6772
image.1449_with_target,False,23778,23778,-1740975922874.1375
image.0069_with_target,False,20714,20714,-1740975922873.5122
image.5578_with_target,False,20978,20978,-1740975922874.1663
image.4992_with_target,False,22812,22812,-1740975922874.3416
image.2904_with_target,False,20968,20968,-1740975922873.7864
