image_name,cell_count,mean_deformability,std_deformability,min_deformability,max_deformability,mean_area,total_area
image.9419_with_target,3,1.0,0.0,1.0,1.0,6417.666666666667,19253
image.9426_with_target,5,1.0,0.0,1.0,1.0,3889.6,19448
image.9444_with_target,2,1.0,0.0,1.0,1.0,9994.0,19988
image.9452_with_target,8,1.0,0.0,1.0,1.0,2644.375,21155
image.9465_with_target,2,1.0,0.0,1.0,1.0,10002.0,20004
image.9495_with_target,10,1.0,0.0,1.0,1.0,2165.9,21659
image.9515_with_target,9,1.0,0.0,1.0,1.0,2367.777777777778,21310
image.9538_with_target,2,1.0,0.0,1.0,1.0,10003.5,20007
image.9554_with_target,2,1.0,0.0,1.0,1.0,12347.0,24694
image.9561_with_target,2,1.0,0.0,1.0,1.0,9996.5,19993
image.9565_with_target,3,1.0,0.0,1.0,1.0,6405.0,19215
image.9567_with_target,4,1.0,0.0,1.0,1.0,5455.25,21821
image.9588_with_target,3,1.0,0.0,1.0,1.0,6799.666666666667,20399
image.9600_with_target,4,1.0,0.0,1.0,1.0,5043.0,20172
image.9614_with_target,3,1.0,0.0,1.0,1.0,6416.666666666667,19250
image.9648_with_target,4,1.0,0.0,1.0,1.0,4999.5,19998
image.9651_with_target,3,1.0,0.0,1.0,1.0,6662.666666666667,19988
image.9670_with_target,3,1.0,0.0,1.0,1.0,8344.666666666666,25034
image.9677_with_target,7,1.0,0.0,1.0,1.0,3053.1428571428573,21372
image.9698_with_target,17,1.0,0.0,1.0,1.0,1204.8823529411766,20483
image.9700_with_target,5,1.0,0.0,1.0,1.0,4439.6,22198
image.9718_with_target,9,1.0,0.0,1.0,1.0,2163.1111111111113,19468
image.9735_with_target,10,1.0,0.0,1.0,1.0,2002.4,20024
image.9744_with_target,4,1.0,0.0,1.0,1.0,5017.0,20068
image.9748_with_target,2,1.0,0.0,1.0,1.0,10008.0,20016
image.9755_with_target,6,1.0,0.0,1.0,1.0,3226.6666666666665,19360
image.9757_with_target,3,1.0,0.0,1.0,1.0,6416.333333333333,19249
image.9776_with_target,4,1.0,0.0,1.0,1.0,5330.25,21321
image.9791_with_target,4,1.0,0.0,1.0,1.0,5029.0,20116
image.9793_with_target,2,1.0,0.0,1.0,1.0,9987.5,19975
image.9812_with_target,3,1.0,0.0,1.0,1.0,6407.0,19221
image.9847_with_target,3,1.0,0.0,1.0,1.0,6416.666666666667,19250
image.9853_with_target,17,1.0,0.0,1.0,1.0,2367.5882352941176,40249
image.9912_with_target,2,1.0,0.0,1.0,1.0,9983.0,19966
image.9962_with_target,5,1.0,0.0,1.0,1.0,4409.8,22049
image.9964_with_target,8,1.0,0.0,1.0,1.0,2476.0,19808
image.9972_with_target,7,1.0,0.0,1.0,1.0,2761.4285714285716,19330
image.9977_with_target,2,1.0,0.0,1.0,1.0,9955.5,19911
