image_name,cell_count,mean_deformability,std_deformability,min_deformability,max_deformability,mean_area,total_area
image_7323_with_target,16,0.5,0.0,0.5,0.5,522.8125,8365
image_7335_with_target,8,0.5,0.0,0.5,0.5,987.125,7897
image_7336_with_target,8,0.5,0.0,0.5,0.5,980.875,7847
image_7350_with_target,2,0.5,0.0,0.5,0.5,3956.0,7912
image_7356_with_target,7,0.5,0.0,0.5,0.5,770.4285714285714,5393
image_7359_with_target,3,0.5,0.0,0.5,0.5,2199.3333333333335,6598
image_7362_with_target,16,0.5,0.0,0.5,0.5,293.9375,4703
image_7385_with_target,15,0.5,0.0,0.5,0.5,545.6,8184
image_7389_with_target,2,0.5,0.0,0.5,0.5,1987.5,3975
image_7392_with_target,5,0.5,0.0,0.5,0.5,1061.4,5307
image_7393_with_target,5,0.5,0.0,0.5,0.5,1051.4,5257
image_7395_with_target,6,0.5,0.0,0.5,0.5,1361.0,8166
image_7399_with_target,19,0.5,0.0,0.5,0.5,419.2105263157895,7965
image_7401_with_target,2,0.5,0.0,0.5,0.5,3429.5,6859
image_7415_with_target,5,0.5,0.0,0.5,0.5,1390.2,6951
image_7431_with_target,3,0.5,0.0,0.5,0.5,2878.0,8634
image_7437_with_target,4,0.5,0.0,0.5,0.5,1362.0,5448
image_7438_with_target,7,0.5,0.0,0.5,0.5,1680.5714285714287,11764
image_7455_with_target,31,0.5,0.0,0.5,0.5,295.16129032258067,9150
image_7473_with_target,11,0.5,0.0,0.5,0.5,986.4545454545455,10851
image_7480_with_target,2,0.5,0.0,0.5,0.5,4319.0,8638
image_7511_with_target,13,0.5,0.0,0.5,0.5,482.2307692307692,6269
image_7513_with_target,3,0.5,0.0,0.5,0.5,1717.0,5151
image_7514_with_target,3,0.5,0.0,0.5,0.5,1698.0,5094
image_7520_with_target,8,0.5,0.0,0.5,0.5,1029.375,8235
image_7532_with_target,5,0.5,0.0,0.5,0.5,1689.6,8448
image_7535_with_target,16,0.5,0.0,0.5,0.5,364.5,5832
image_7538_with_target,13,0.5,0.0,0.5,0.5,647.0769230769231,8412
image_7539_with_target,11,0.5,0.0,0.5,0.5,745.3636363636364,8199
image_7543_with_target,17,0.5,0.0,0.5,0.5,481.88235294117646,8192
image_7576_with_target,13,0.5,0.0,0.5,0.5,635.3846153846154,8260
image_7584_with_target,2,0.5,0.0,0.5,0.5,3860.0,7720
image_7604_with_target,4,0.5,0.0,0.5,0.5,2186.0,8744
image_7610_with_target,2,0.5,0.0,0.5,0.5,3915.0,7830
image_7615_with_target,3,0.5,0.0,0.5,0.5,2327.3333333333335,6982
image_7619_with_target,10,0.5,0.0,0.5,0.5,513.8,5138
image_7634_with_target,2,0.5,0.0,0.5,0.5,3943.0,7886
image_7636_with_target,6,0.5,0.0,0.5,0.5,2688.3333333333335,16130
image_7637_with_target,11,0.5,0.0,0.5,0.5,1354.909090909091,14904
image_7669_with_target,3,0.5,0.0,0.5,0.5,1808.0,5424
image_7671_with_target,2,0.5,0.0,0.5,0.5,2601.5,5203
image_7675_with_target,11,0.5,0.0,0.5,0.5,488.6363636363636,5375
image_7676_with_target,11,0.5,0.0,0.5,0.5,396.09090909090907,4357
image_7678_with_target,3,0.5,0.0,0.5,0.5,2253.6666666666665,6761
image_7680_with_target,9,0.5,0.0,0.5,0.5,942.4444444444445,8482
image_7693_with_target,3,0.5,0.0,0.5,0.5,1824.6666666666667,5474
image_7707_with_target,6,0.5,0.0,0.5,0.5,718.0,4308
image_7708_with_target,8,0.5,0.0,0.5,0.5,678.625,5429
image_7709_with_target,7,0.5,0.0,0.5,0.5,773.4285714285714,5414
image_7727_with_target,17,0.5,0.0,0.5,0.5,457.7647058823529,7782
image_7739_with_target,4,0.5,0.0,0.5,0.5,1792.5,7170
image_7741_with_target,5,0.5,0.0,0.5,0.5,1737.6,8688
image_7742_with_target,10,0.5,0.0,0.5,0.5,804.7,8047
image_7743_with_target,9,0.5,0.0,0.5,0.5,886.2222222222222,7976
image_7753_with_target,2,0.5,0.0,0.5,0.5,1983.5,3967
image_7756_with_target,5,0.5,0.0,0.5,0.5,1402.0,7010
image_7777_with_target,15,0.5,0.0,0.5,0.5,381.1333333333333,5717
image_7778_with_target,13,0.5,0.0,0.5,0.5,433.9230769230769,5641
image_7782_with_target,24,0.5,0.0,0.5,0.5,535.5,12852
image_7786_with_target,10,0.5,0.0,0.5,0.5,521.2,5212
image_7790_with_target,11,0.5,0.0,0.5,0.5,521.7272727272727,5739
image_7791_with_target,12,0.5,0.0,0.5,0.5,476.5833333333333,5719
image_7798_with_target,11,0.5,0.0,0.5,0.5,495.45454545454544,5450
image_7799_with_target,14,0.5,0.0,0.5,0.5,389.92857142857144,5459
image_7805_with_target,9,0.5,0.0,0.5,0.5,965.3333333333334,8688
image_7808_with_target,9,0.5,0.0,0.5,0.5,632.2222222222222,5690
image_7812_with_target,2,0.5,0.0,0.5,0.5,1993.0,3986
image_7815_with_target,5,0.5,0.0,0.5,0.5,1017.4,5087
image_7826_with_target,14,0.5,0.0,0.5,0.5,559.0,7826
image_7827_with_target,3,0.5,0.0,0.5,0.5,2793.0,8379
image_7831_with_target,3,0.5,0.0,0.5,0.5,2791.3333333333335,8374
image_7838_with_target,20,0.5,0.0,0.5,0.5,284.2,5684
image_7839_with_target,5,0.5,0.0,0.5,0.5,1057.8,5289
image_7840_with_target,14,0.5,0.0,0.5,0.5,292.85714285714283,4100
image_7849_with_target,11,0.5,0.0,0.5,0.5,723.9090909090909,7963
image_7852_with_target,4,0.5,0.0,0.5,0.5,2150.75,8603
image_7854_with_target,5,0.5,0.0,0.5,0.5,1607.8,8039
image_7864_with_target,9,0.5,0.0,0.5,0.5,455.8888888888889,4103
image_7865_with_target,3,0.5,0.0,0.5,0.5,2576.0,7728
image_7866_with_target,3,0.5,0.0,0.5,0.5,2563.0,7689
image_7888_with_target,9,0.5,0.0,0.5,0.5,788.8888888888889,7100
image_7890_with_target,3,0.5,0.0,0.5,0.5,2749.0,8247
image_7891_with_target,6,0.5,0.0,0.5,0.5,1136.5,6819
image_7922_with_target,6,0.5,0.0,0.5,0.5,860.0,5160
image_7923_with_target,7,0.5,0.0,0.5,0.5,1407.2857142857142,9851
image_7950_with_target,12,0.5,0.0,0.5,0.5,407.0,4884
image_7959_with_target,12,0.5,0.0,0.5,0.5,920.5833333333334,11047
image_7960_with_target,6,0.5,0.0,0.5,0.5,901.1666666666666,5407
image_7969_with_target,9,0.5,0.0,0.5,0.5,888.7777777777778,7999
image_7970_with_target,6,0.5,0.0,0.5,0.5,1345.6666666666667,8074
image_7984_with_target,5,0.5,0.0,0.5,0.5,1391.2,6956
image_8002_with_target,4,0.5,0.0,0.5,0.5,1312.5,5250
image_8003_with_target,4,0.5,0.0,0.5,0.5,1315.0,5260
image_8004_with_target,2,0.5,0.0,0.5,0.5,1976.0,3952
image_8006_with_target,4,0.5,0.0,0.5,0.5,2053.5,8214
image_8009_with_target,2,0.5,0.0,0.5,0.5,3998.5,7997
image_8039_with_target,12,0.5,0.0,0.5,0.5,999.3333333333334,11992
image_8041_with_target,3,0.5,0.0,0.5,0.5,2758.3333333333335,8275
image_8049_with_target,4,0.5,0.0,0.5,0.5,2062.5,8250
image_8052_with_target,2,0.5,0.0,0.5,0.5,1972.5,3945
image_8057_with_target,2,0.5,0.0,0.5,0.5,4005.0,8010
image_8065_with_target,11,0.5,0.0,0.5,0.5,652.4545454545455,7177
image_8067_with_target,4,0.5,0.0,0.5,0.5,2177.0,8708
image_8135_with_target,2,0.5,0.0,0.5,0.5,1974.5,3949
image_8144_with_target,8,0.5,0.0,0.5,0.5,634.125,5073
image_8150_with_target,9,0.5,0.0,0.5,0.5,588.0,5292
image_8154_with_target,6,0.5,0.0,0.5,0.5,896.1666666666666,5377
image_8155_with_target,12,0.5,0.0,0.5,0.5,458.6666666666667,5504
image_8156_with_target,12,0.5,0.0,0.5,0.5,771.4166666666666,9257
image_8157_with_target,6,0.5,0.0,0.5,0.5,866.5,5199
image_8179_with_target,5,0.5,0.0,0.5,0.5,1691.2,8456
image_8184_with_target,6,0.5,0.0,0.5,0.5,695.8333333333334,4175
image_8190_with_target,3,0.5,0.0,0.5,0.5,2252.3333333333335,6757
image_8202_with_target,8,0.5,0.0,0.5,0.5,699.125,5593
image_8211_with_target,4,0.5,0.0,0.5,0.5,1233.75,4935
image_8232_with_target,3,0.5,0.0,0.5,0.5,2741.0,8223
image_8240_with_target,9,0.5,0.0,0.5,0.5,562.1111111111111,5059
image_8263_with_target,11,0.5,0.0,0.5,0.5,712.5454545454545,7838
image_8278_with_target,3,0.5,0.0,0.5,0.5,2875.6666666666665,8627
image_8300_with_target,6,0.5,0.0,0.5,0.5,865.1666666666666,5191
image_8303_with_target,3,0.5,0.0,0.5,0.5,2754.6666666666665,8264
image_8310_with_target,9,0.5,0.0,0.5,0.5,672.7777777777778,6055
image_8323_with_target,9,0.5,0.0,0.5,0.5,920.4444444444445,8284
image_8324_with_target,9,0.5,0.0,0.5,0.5,909.3333333333334,8184
image_8330_with_target,3,0.5,0.0,0.5,0.5,2757.3333333333335,8272
image_8336_with_target,6,0.5,0.0,0.5,0.5,662.1666666666666,3973
image_8346_with_target,6,0.5,0.0,0.5,0.5,1380.0,8280
image_8404_with_target,3,0.5,0.0,0.5,0.5,2791.6666666666665,8375
