image_name,is_cropped,total_area,roi_area,processing_time
image.6540_with_target,True,138,138,-1740975896334.2983
image.1018_with_target,True,5,5,-1740975896333.996
image.9361_with_target,True,716,716,-1740975896334.3625
image.9334_with_target,True,637,637,-1740975896334.3186
image.2960_with_target,True,10,10,-1740975896334.322
image.9853_with_target,True,274,274,-1740975896334.234
image.2685_with_target,True,78,78,-1740975896334.306
image.8924_with_target,True,354,354,-1740975896334.4216
image.2504_with_target,True,554,554,-1740975896334.331
image.8865_with_target,True,8,8,-1740975896334.3684
image.6994_with_target,True,711,711,-1740975896333.955
image.9452_with_target,True,563,563,-1740975896334.2131
image.1913_with_target,True,717,717,-1740975896333.9875
image.7833_with_target,True,208,208,-1740975896334.144
image.3795_with_target,True,414,414,-1740975896332.793
image.8964_with_target,True,19,19,-1740975896334.333
image.5921_with_target,True,5,5,-1740975896334.1743
image.1637_with_target,True,5,5,-1740975896334.3633
image.0368_with_target,True,277,277,-1740975896334.2302
image.1870_with_target,True,60,60,-1740975896334.3687
image.6584_with_target,True,349,349,-1740975896334.239
image.1540_with_target,True,26,26,-1740975896334.2214
image.0093_with_target,True,85,85,-1740975896333.9207
image.6633_with_target,True,95,95,-1740975896334.2446
image.1047_with_target,True,14,14,-1740975896334.0193
image.2512_with_target,True,181,181,-1740975896333.567
image.5194_with_target,True,89,89,-1740975896334.2778
image.3864_with_target,True,61,61,-1740975896334.1523
image.2233_with_target,True,663,663,-1740975896334.183
image.0721_with_target,True,21,21,-1740975896334.2446
image.5963_with_target,True,555,555,-1740975896333.8418
image.0220_with_target,True,196,196,-1740975896334.235
image.3932_with_target,True,43,43,-1740975896334.254
image.8654_with_target,True,5,5,-1740975896334.2126
image.9515_with_target,True,621,621,-1740975896334.0347
image.4965_with_target,True,38,38,-1740975896334.1216
image.7849_with_target,True,572,572,-1740975896334.0525
image.9744_with_target,True,35,35,-1740975896334.202
image.6398_with_target,True,117,117,-1740975896334.3145
image.0231_with_target,True,5,5,-1740975896334.269
image.0240_with_target,True,552,552,-1740975896334.2947
image.3242_with_target,True,602,602,-1740975896334.0396
image.8746_with_target,True,478,478,-1740975896334.3464
image.1451_with_target,True,273,273,-1740975896334.3032
image.7325_with_target,True,80,80,-1740975896334.3533
image.4885_with_target,True,133,133,-1740975896334.3108
image.9259_with_target,True,759,759,-1740975896334.1638
image.3309_with_target,True,31,31,-1740975896334.3008
image.4154_with_target,True,265,265,-1740975896334.0872
image.8092_with_target,True,825,825,-1740975896334.2808
image.5227_with_target,True,605,605,-1740975896334.278
image.3737_with_target,True,463,463,-1740975896334.3718
image.6154_with_target,True,507,507,-1740975896334.215
image.3078_with_target,True,60,60,-1740975896333.242
image.4191_with_target,True,19,19,-1740975896334.2112
image.0469_with_target,True,237,237,-1740975896334.2756
image.2940_with_target,True,42,42,-1740975896333.8853
image.5488_with_target,True,62,62,-1740975896334.302
image.0580_with_target,True,30,30,-1740975896334.3184
image.4096_with_target,True,653,653,-1740975896334.268
image.8619_with_target,True,145,145,-1740975896334.2983
image.8759_with_target,True,162,162,-1740975896332.0354
image.2715_with_target,True,93,93,-1740975896334.388
image.6697_with_target,True,92,92,-1740975896333.9114
image.1989_with_target,True,102,102,-1740975896334.3
image.1368_with_target,True,961,961,-1740975896334.0437
image.5258_with_target,True,58,58,-1740975896334.1792
image.3383_with_target,True,70,70,-1740975896334.009
image.5328_with_target,True,84,84,-1740975896334.0356
image.8913_with_target,True,86,86,-1740975896334.2146
image.9567_with_target,True,859,859,-1740975896334.0742
image.2433_with_target,True,502,502,-1740975896334.254
image.4748_with_target,True,155,155,-1740975896334.3157
image.6006_with_target,True,8,8,-1740975896334.3489
image.4719_with_target,True,977,977,-1740975896334.168
image.5140_with_target,True,5,5,-1740975896333.9531
image.9651_with_target,True,5,5,-1740975896334.3567
image.1096_with_target,True,62,62,-1740975896334.2366
image.2385_with_target,True,14,14,-1740975896332.5938
image.4352_with_target,True,65,65,-1740975896334.3376
image.2499_with_target,True,184,184,-1740975896334.1948
image.3500_with_target,True,710,710,-1740975896334.2405
image.7086_with_target,True,610,610,-1740975896334.329
image.0094_with_target,True,14,14,-1740975896333.9048
image.2099_with_target,True,560,560,-1740975896334.358
image.1843_with_target,True,55,55,-1740975896334.2673
image.0780_with_target,True,508,508,-1740975896333.987
image.8411_with_target,True,181,181,-1740975896334.395
image.0329_with_target,True,1536,1536,-1740975896334.1995
image.0797_with_target,True,25,25,-1740975896334.3445
image.6859_with_target,True,27,27,-1740975896334.0981
image.3854_with_target,True,274,274,-1740975896334.2373
image.7723_with_target,True,176,176,-1740975896332.8936
image.4156_with_target,True,566,566,-1740975896334.376
image.1593_with_target,True,52,52,-1740975896334.3108
image.3485_with_target,True,55,55,-1740975896334.347
image.6546_with_target,True,1510,1510,-1740975896334.1743
image.4044_with_target,True,991,991,-1740975896332.3599
image.4476_with_target,True,94,94,-1740975896334.3794
image.3731_with_target,True,36,36,-1740975896334.204
image.5260_with_target,True,65,65,-1740975896334.3347
image.0788_with_target,True,44,44,-1740975896334.3708
image.5439_with_target,True,716,716,-1740975896334.317
image.5687_with_target,True,352,352,-1740975896334.3413
image.0493_with_target,True,5,5,-1740975896334.1917
image.8136_with_target,True,10,10,-1740975896334.1301
image.0230_with_target,True,32,32,-1740975896334.255
image.0737_with_target,True,73,73,-1740975896334.3276
image.9375_with_target,True,171,171,-1740975896334.2566
image.8249_with_target,True,65,65,-1740975896334.2646
image.9104_with_target,True,61,61,-1740975896334.1719
image.8905_with_target,True,816,816,-1740975896334.3306
image.8790_with_target,True,531,531,-1740975896334.1094
image.4164_with_target,True,481,481,-1740975896334.102
image.8482_with_target,True,85,85,-1740975896334.3508
image.8591_with_target,True,23,23,-1740975896334.1833
image.9698_with_target,True,241,241,-1740975896333.9604
image.3166_with_target,True,411,411,-1740975896334.3174
image.8101_with_target,True,498,498,-1740975896334.3125
image.1831_with_target,True,618,618,-1740975896334.3154
image.4310_with_target,True,373,373,-1740975896333.5964
image.4505_with_target,True,5,5,-1740975896334.2424
image.2111_with_target,True,135,135,-1740975896334.3674
image.2684_with_target,True,80,80,-1740975896334.0708
image.5993_with_target,True,142,142,-1740975896334.2822
image.2075_with_target,True,407,407,-1740975896334.3374
image.7640_with_target,True,28,28,-1740975896334.3623
image.6131_with_target,True,194,194,-1740975896334.3406
image.9018_with_target,True,534,534,-1740975896334.3862
image.3204_with_target,True,65,65,-1740975896334.266
image.2552_with_target,True,365,365,-1740975896334.3137
image.7780_with_target,True,189,189,-1740975896334.1848
image.6844_with_target,True,580,580,-1740975896334.2168
image.2416_with_target,True,89,89,-1740975896334.0789
image.5748_with_target,True,775,775,-1740975896333.802
image.8407_with_target,True,605,605,-1740975896334.3254
image.8046_with_target,True,301,301,-1740975896334.3142
image.5342_with_target,True,15,15,-1740975896334.3198
image.9791_with_target,True,71,71,-1740975896334.1584
image.1628_with_target,True,5,5,-1740975896334.3345
image.1410_with_target,True,10,10,-1740975896334.3174
image.8495_with_target,True,196,196,-1740975896334.365
image.7480_with_target,True,1376,1376,-1740975896334.359
image.7846_with_target,True,325,325,-1740975896334.2568
image.0513_with_target,True,315,315,-1740975896334.3118
image.4667_with_target,True,280,280,-1740975896334.106
image.6331_with_target,True,81,81,-1740975896334.3423
image.0720_with_target,True,8,8,-1740975896334.3423
image.6309_with_target,True,133,133,-1740975896334.2178
image.9735_with_target,True,29,29,-1740975896334.2766
image.7782_with_target,True,5,5,-1740975896334.3232
image.8219_with_target,True,554,554,-1740975896333.9402
image.3773_with_target,True,284,284,-1740975896334.2976
image.5837_with_target,True,54,54,-1740975896334.2397
image.5578_with_target,True,891,891,-1740975896334.2883
image.3607_with_target,True,269,269,-1740975896334.3318
image.4694_with_target,True,318,318,-1740975896334.3225
image.0049_with_target,True,715,715,-1740975896334.3574
image.0038_with_target,True,1524,1524,-1740975896334.2798
image.5665_with_target,True,11,11,-1740975896334.354
image.3198_with_target,True,143,143,-1740975896334.3828
image.7036_with_target,True,1466,1466,-1740975896334.32
image.9648_with_target,True,17,17,-1740975896334.3367
image.6495_with_target,True,10,10,-1740975896334.1257
image.5904_with_target,True,90,90,-1740975896334.3057
image.8180_with_target,True,64,64,-1740975896334.184
image.5530_with_target,True,13,13,-1740975896334.1873
image.2964_with_target,True,99,99,-1740975896334.3442
image.7552_with_target,True,357,357,-1740975896334.2944
image.9083_with_target,True,19,19,-1740975896334.3147
image.0191_with_target,True,97,97,-1740975896334.3447
image.9326_with_target,True,63,63,-1740975896334.3525
image.5450_with_target,True,5,5,-1740975896334.2893
image.0313_with_target,True,770,770,-1740975896334.2283
image.5069_with_target,True,800,800,-1740975896334.3616
image.5001_with_target,True,400,400,-1740975896334.3433
image.3152_with_target,True,131,131,-1740975896334.167
image.1874_with_target,True,313,313,-1740975896334.3274
image.5992_with_target,True,47,47,-1740975896334.3762
image.6639_with_target,True,376,376,-1740975896334.2197
image.4306_with_target,True,60,60,-1740975896334.2585
image.5724_with_target,True,50,50,-1740975896334.3008
image.2304_with_target,True,606,606,-1740975896334.0723
image.5537_with_target,True,61,61,-1740975896334.302
image.2469_with_target,True,251,251,-1740975896334.2664
image.9600_with_target,True,69,69,-1740975896334.32
image.8293_with_target,True,92,92,-1740975896334.2437
image.8612_with_target,True,652,652,-1740975896334.3054
image.9094_with_target,True,328,328,-1740975896334.2766
image.8973_with_target,True,5,5,-1740975896334.3723
image.1942_with_target,True,62,62,-1740975896334.2585
