image_name,cell_count,mean_deformability,std_deformability,min_deformability,max_deformability,mean_area,total_area
image.0576_with_target,2,0.8594807125097114,0.004756426917728452,0.8561174107819673,0.8628440142374554,10035.0,20070
image.0580_with_target,6,0.20942895906389605,0.5667743269219607,-0.401247804099482,0.867889596948084,3350.8333333333335,20105
image.0612_with_target,2,0.8643714857073767,0.007765911541290742,0.8588801569944351,0.8698628144203182,10028.5,20057
image.0625_with_target,2,0.8670820015982904,0.0039326632073327155,0.8643011887762626,0.8698628144203182,10046.5,20093
image.0627_with_target,2,0.8657951842496064,0.013185470080058638,0.8564716489428646,0.8751187195563482,10040.5,20081
image.0637_with_target,2,0.8577357684678413,0.003642969659127948,0.855159799918215,0.8603117370174674,10017.0,20034
image.0654_with_target,2,0.8624776199661777,0.010691773041793366,0.8549173947454181,0.8700378451869373,10020.0,20040
image.0690_with_target,2,0.8600366238545412,0.010584637937049992,0.8525521545928487,0.8675210931162336,10020.5,20041
image.0695_with_target,2,0.8607832863217082,0.010566659239552224,0.8533115299189333,0.8682550427244831,10020.0,20040
image.0720_with_target,3,0.4718389192100048,0.676670644434078,-0.30948203685458964,0.8685271455417396,6671.333333333333,20014
image.0721_with_target,4,0.3493229799376004,0.6014858544661238,-0.2716274035101405,0.8677057299500306,5010.75,20043
image.0737_with_target,1,-0.05244523415661195,,-0.05244523415661195,-0.05244523415661195,73.0,73
image.0738_with_target,2,0.8626510563544298,0.009072568800063253,0.8562357814331236,0.8690663312757361,10011.5,20023
image.0746_with_target,2,0.8549162356702881,0.018327865897935787,0.84195647740918,0.8678759939313961,10026.0,20052
image.0757_with_target,2,0.8678857901127455,0.004988405669164546,0.8643584546367697,0.8714131255887211,9981.5,19963
image.0768_with_target,2,0.8627042327588296,0.007333212362287363,0.8575188685695752,0.867889596948084,10009.5,20019
image.0780_with_target,6,-0.06724232140520227,0.9882954960426389,-1.802495608198964,0.8689769275563779,3551.0,21306
image.0788_with_target,9,-0.02850995590144671,0.5286431331315207,-0.401247804099482,0.8702121716206084,2235.1111111111113,20116
image.0797_with_target,3,0.5488157285071935,0.5450697455942441,-0.08056179835838839,0.8672426826249015,6696.666666666667,20090
image.0848_with_target,2,0.8614959378869982,0.005299695746765731,0.8577484870862346,0.8652433886877617,10017.5,20035
image.0862_with_target,2,0.859900205750708,0.00602344436879143,0.8556409873914357,0.8641594241099804,10004.0,20008
image.0885_with_target,2,0.8661200917811045,0.0063990975562859325,0.8615952465055805,0.8706449370566286,9993.0,19986
image.0903_with_target,3,0.5011766657432468,0.4268417611731554,0.023317947907562697,0.844663058966429,7702.666666666667,23108
image.0917_with_target,2,0.8613017484280321,0.008005525031307819,0.8556409873914357,0.8669625094646285,10014.5,20029
image.0929_with_target,2,0.8647814870517678,0.006937548392779459,0.8598758995384237,0.8696870745651121,10014.5,20029
image.0984_with_target,3,0.43769197231199114,0.72654375253122,-0.401247804099482,0.8580908428358491,6673.666666666667,20021
image.1002_with_target,2,0.860075993830759,0.0018494944536511504,0.8587682037608153,0.8613837839007026,9977.0,19954
image.1018_with_target,1,-0.401247804099482,,-0.401247804099482,-0.401247804099482,5.0,5
image.1044_with_target,2,0.8658672477010636,0.00515250767844068,0.8622238745815224,0.8695106208206047,9994.5,19989
image.1047_with_target,1,-0.19806240132478514,,-0.19806240132478514,-0.19806240132478514,14.0,14
image.1060_with_target,2,0.8644901876907118,0.00809210727734058,0.8587682037608153,0.8702121716206084,9981.5,19963
image.1089_with_target,10,-0.22684059841147555,0.6717138080002995,-1.3447360499173753,0.8675210931162336,2004.1,20041
image.1096_with_target,1,-0.0707555345087798,,-0.0707555345087798,-0.0707555345087798,62.0,62
image.1107_with_target,2,0.8616746875529353,0.011827290950269674,0.8533115299189333,0.8700378451869373,9970.5,19941
image.1215_with_target,2,0.8615421997211444,0.00022403380176332305,0.8613837839007026,0.8617006155415863,9985.5,19971
image.1240_with_target,2,0.86270110360709,0.007982991872795685,0.857056275919679,0.8683459312945009,9992.0,19984
image.1246_with_target,2,0.8623633458336739,0.008332117648373777,0.8564716489428646,0.8682550427244831,9956.5,19913
image.1368_with_target,2,-0.03254960531608475,0.06410735648185271,-0.07788035180834618,0.01278114117617668,480.5,961
image.1410_with_target,5,0.10558812033531514,0.6940269691504899,-0.401247804099482,0.8719177127199544,4007.8,20039
image.1449_with_target,2,0.8613081144091315,0.008524266505266104,0.8552805477586164,0.8673356810596464,10006.5,20013
image.1451_with_target,10,-0.059744957164913924,0.5116925232076277,-0.401247804099482,0.8699504181414236,2060.2,20602
image.1480_with_target,5,0.3957895397983747,0.43007853997288314,0.02571984762327495,0.8661112257904144,4298.4,21492
image.1502_with_target,3,0.30258014009657086,0.931008365463073,-0.7724538509055157,0.8418335701103747,6712.333333333333,20137
image.1504_with_target,2,0.8640932693244778,0.004585462650673183,0.8608508575893091,0.8673356810596464,10024.5,20049
image.1540_with_target,6,-0.09280609045938486,0.7851894161451951,-1.0783863689617394,0.867889596948084,3330.3333333333335,19982
image.1549_with_target,2,0.8634006599033737,0.009632932250776653,0.8565891481861388,0.8702121716206084,9995.0,19990
image.1561_with_target,2,0.8626298950296161,0.005461256166035721,0.8587682037608153,0.8664915862984167,10018.0,20036
image.1593_with_target,1,-0.07901163219759488,,-0.07901163219759488,-0.07901163219759488,52.0,52
image.1594_with_target,2,0.8600557269916282,0.003913966787928918,0.8572881345345448,0.8628233194487117,10003.5,20007
image.1628_with_target,4,0.23203257070452882,0.7312582655726206,-0.401247804099482,0.8697750334277703,5002.75,20011
image.1637_with_target,1,-0.401247804099482,,-0.401247804099482,-0.401247804099482,5.0,5
image.1663_with_target,2,0.8597338937815627,0.010881794309855405,0.8520393032335868,0.8674284843295387,9985.0,19970
image.1681_with_target,2,0.8661635271518779,0.004357282347614632,0.8630824632563352,0.8692445910474207,10011.5,20023
image.1710_with_target,2,0.8618433465953507,0.005629228671360244,0.8578628808289821,0.8658238123617192,9982.5,19965
image.1726_with_target,2,0.8644283472241407,0.005668570717610143,0.8604200624300832,0.8684366320181984,10023.0,20046
image.1767_with_target,2,0.8655607867400039,0.0035523810151540966,0.8630488740348301,0.8680726994451777,10015.0,20030
image.1780_with_target,2,0.861918813067696,0.009217587956892877,0.8554009941171936,0.8684366320181984,10011.0,20022
image.1812_with_target,2,0.8610188937686055,0.007605508135766344,0.8556409873914357,0.8663968001457754,10017.0,20034
image.1831_with_target,8,-0.005651539313729803,0.7673225539501577,-1.583773285115842,0.8684366320181984,2678.125,21425
image.1839_with_target,2,0.8609726116057749,0.008735422851070904,0.8547957348712507,0.867149488340299,9997.5,19995
image.1843_with_target,3,-0.18494526658256225,0.20252539872966416,-0.401247804099482,0.0001894181069641565,18.333333333333332,55
image.1870_with_target,1,-0.0677257420150108,,-0.0677257420150108,-0.0677257420150108,60.0,60
image.1874_with_target,4,0.45845769094159716,0.47589195281455415,0.044392322175540344,0.8741086704279853,5178.5,20714
image.1905_with_target,2,0.8630472091903678,0.007493524662911168,0.8577484870862346,0.8683459312945009,9982.0,19964
image.1907_with_target,2,0.8624716974953065,0.00881891706895925,0.8562357814331236,0.8687076135574894,9985.5,19971
image.1912_with_target,1,-0.08060213003249017,,-0.08060213003249017,-0.08060213003249017,48.0,48
image.1913_with_target,4,0.4376878002214628,0.492785456044911,0.009593418633111694,0.8676135080980578,5363.0,21452
image.1942_with_target,1,-0.06929223754542968,,-0.06929223754542968,-0.06929223754542968,62.0,62
image.1989_with_target,1,0.030558672806088705,,0.030558672806088705,0.030558672806088705,102.0,102
image.2012_with_target,2,0.8645284758987131,0.007045816918247402,0.8595463309768214,0.8695106208206047,10005.5,20011
image.2017_with_target,2,0.8616618827885346,0.009195333778879782,0.855159799918215,0.8681639656588542,10003.0,20006
image.2075_with_target,10,0.08202089387270414,0.45998425601031395,-0.401247804099482,0.8701250961499097,2070.8,20708
image.2084_with_target,2,0.862861061232512,0.005000289924147201,0.8593253223192489,0.8663968001457754,10018.0,20036
image.2099_with_target,7,0.2916509296135084,0.3945337357029322,-0.031270241474094185,0.8681639656588542,3028.714285714286,21201
image.2106_with_target,2,0.8642957545938386,0.00687279173047365,0.8594359569555379,0.8691555522321394,10010.0,20020
image.2111_with_target,3,-0.1761544324882746,0.1954583759130043,-0.401247804099482,-0.04933514155699559,45.0,135
image.2150_with_target,4,0.04496490951577617,0.9439054221800252,-0.7724538509055157,0.8718340272802897,5001.0,20004
image.2173_with_target,2,0.8649631341420158,0.00491226780537168,0.8614896362658331,0.8684366320181984,10028.0,20056
image.2184_with_target,3,0.5266810437894129,0.5893786492761606,-0.15377741375516885,0.8768806230885354,6686.0,20058
image.2233_with_target,5,0.3835202292796228,0.44055434360091045,0.015861734313321274,0.8704723509403378,4275.2,21376
image.2242_with_target,2,0.8651712350346723,0.0062617164959715,0.8607435328385032,0.8695989372308415,10028.0,20056
image.2249_with_target,2,0.8631829797972076,0.007685533296475689,0.8577484870862346,0.8686174725081806,10021.0,20042
image.2276_with_target,2,0.865691760351807,0.0063928269238431494,0.8611713490830055,0.8702121716206084,10012.0,20024
image.2281_with_target,2,0.8661855300843557,0.007392936460874107,0.8609579345799904,0.8714131255887211,10006.5,20013
image.2304_with_target,9,-0.010441513293070439,0.6684587900971591,-1.3447360499173753,0.867149488340299,2354.1111111111113,21187
image.2307_with_target,1,-0.06080169125969492,,-0.06080169125969492,-0.06080169125969492,21.0,21
image.2313_with_target,2,0.8609259161943573,0.008669385566943612,0.8547957348712507,0.8670560975174639,10017.5,20035
image.2385_with_target,1,-0.19806240132478514,,-0.19806240132478514,-0.19806240132478514,14.0,14
image.2390_with_target,2,0.8666307048146101,0.007121213433393991,0.8615952465055805,0.8716661631236398,9978.5,19957
image.2416_with_target,1,0.008014402563315981,,0.008014402563315981,0.008014402563315981,89.0,89
image.2418_with_target,4,0.4444723361954031,0.4853080391249726,0.024127452979582964,0.8695106208206047,5753.75,23015
image.2423_with_target,2,0.8608851607343935,0.006575215264472568,0.8562357814331236,0.8655345400356633,10009.0,20018
image.2433_with_target,8,0.07030760746881082,0.527704082537038,-0.401247804099482,0.8693334483404556,2638.125,21105
image.2447_with_target,2,0.8653870751244548,0.0006176397241328209,0.8649503378871902,0.8658238123617192,9967.5,19935
image.2469_with_target,9,0.06103290003020724,0.485454285971706,-0.401247804099482,0.8668687234866117,2267.3333333333335,20406
image.2482_with_target,2,0.8648571602509043,0.005062137519438854,0.8612776884836103,0.8684366320181984,10003.5,20007
image.2499_with_target,13,-0.16754919006637894,0.5632045780394748,-1.0783863689617394,0.8674284843295387,1570.5384615384614,20417
image.2504_with_target,8,-0.05564228055289444,0.6455234648916557,-0.7724538509055157,0.8700378451869373,2619.25,20954
image.2508_with_target,2,0.8639897233650439,0.008181663953241249,0.8582044133023174,0.8697750334277703,9969.5,19939
image.2512_with_target,8,0.13945956410287608,0.4729919643548282,-0.401247804099482,0.8704723509403378,2548.625,20389
image.2551_with_target,2,0.8622853841495105,0.01059196358673286,0.8547957348712507,0.8697750334277703,10003.0,20006
image.2552_with_target,3,-0.18180745577872703,0.21431412567644903,-0.401247804099482,0.026983373023224733,121.66666666666667,365
image.2643_with_target,2,0.8647374183846326,0.006875225886041013,0.8598758995384237,0.8695989372308415,9998.5,19997
image.2647_with_target,2,0.8622574844587357,0.0018378410635020066,0.8609579345799904,0.8635570343374811,9983.5,19967
image.2684_with_target,1,-0.0490482854387122,,-0.0490482854387122,-0.0490482854387122,80.0,80
image.2685_with_target,1,-0.028745873255478838,,-0.028745873255478838,-0.028745873255478838,78.0,78
image.2715_with_target,6,0.12104917269908784,0.6072183752042755,-0.401247804099482,0.8781922490668889,3355.5,20133
image.2763_with_target,2,0.8662141567791677,0.004911447433889212,0.8627412389932234,0.8696870745651121,9989.5,19979
image.2779_with_target,2,0.8648888380569093,0.0033288389117727335,0.8625349934889172,0.8672426826249015,10026.0,20052
image.2783_with_target,7,0.17712705284716726,0.5240474110428149,-0.401247804099482,0.8682550427244831,2998.8571428571427,20992
image.2797_with_target,2,0.8631639493010466,0.008473406125505904,0.8571723463699537,0.8691555522321394,9993.0,19986
image.2821_with_target,2,0.8624878374108673,0.009176959291242662,0.8559987472653567,0.8689769275563779,10012.5,20025
image.2846_with_target,2,0.8621474390680848,0.007860610348862563,0.8565891481861388,0.8677057299500306,10004.5,20009
image.2863_with_target,2,0.8641014666366329,0.006130849677740229,0.8597663012550675,0.8684366320181984,10009.5,20019
image.2877_with_target,2,0.8592442452141571,0.006809911391903217,0.8544289106896628,0.8640595797386513,9987.0,19974
image.2884_with_target,2,0.8651803557285402,0.005369163369451627,0.8613837839007026,0.8689769275563779,9990.0,19980
image.2940_with_target,1,-0.07373515210094084,,-0.07373515210094084,-0.07373515210094084,42.0,42
image.2960_with_target,1,-0.2357952410114892,,-0.2357952410114892,-0.2357952410114892,10.0,10
image.2964_with_target,10,0.10703205693178533,0.4453198189104252,-0.401247804099482,0.8685271455417396,2017.9,20179
image.2998_with_target,2,0.8605730408352529,0.0012962616891357293,0.8596564454046727,0.8614896362658331,9985.0,19970
image.3041_with_target,2,0.8617990112224632,0.007036741542748121,0.8568232835601288,0.8667747388847974,9994.0,19988
image.3051_with_target,2,0.8483108491922223,0.003985169389197209,0.8454929088929439,0.8511287894915007,9992.0,19984
image.3078_with_target,6,0.24366190244025407,0.5057705301755322,-0.30948203685458964,0.8685271455417396,3352.5,20115
image.3112_with_target,2,0.8596929360300504,0.00867036845747832,0.8535620596983815,0.8658238123617192,10011.0,20022
image.3152_with_target,1,0.08036159672648757,,0.08036159672648757,0.08036159672648757,131.0,131
image.3156_with_target,2,0.8653291093021428,0.011864102410661551,0.8569399220348723,0.8737182965694132,9999.5,19999
image.3166_with_target,8,0.05170842591079322,0.5337662645105818,-0.401247804099482,0.8717501775941737,2621.0,20968
image.3191_with_target,2,0.8615455056972934,0.010762231019869485,0.8539354591624475,0.8691555522321394,10023.0,20046
image.3198_with_target,5,0.33270786810191666,0.4847538188124758,-0.04915645071988517,0.8673356810596464,4040.4,20202
image.3204_with_target,1,-0.060810253849078455,,-0.060810253849078455,-0.060810253849078455,65.0,65
image.3220_with_target,2,0.8663374716758396,0.004362358180419845,0.8632528186245002,0.8694221247271792,9993.5,19987
image.3242_with_target,5,0.07995176690918208,0.8846991383549081,-1.3447360499173753,0.843216001792618,4276.0,21380
image.3278_with_target,2,0.8444546223966298,0.015139407238637428,0.8337494448750445,0.855159799918215,9998.5,19997
image.3309_with_target,2,-0.4114085208115347,0.5105952024503789,-0.7724538509055157,-0.050363190717553685,15.5,31
image.3353_with_target,2,0.8673712367209515,0.006547805580309688,0.8627412389932234,0.8720012344486796,9989.0,19978
image.3354_with_target,2,0.8636920214055894,0.007600421906757048,0.8583177115354427,0.8690663312757361,10001.0,20002
image.3381_with_target,2,0.8650159392618895,0.00483759008868354,0.8615952465055805,0.8684366320181984,10006.0,20012
image.3383_with_target,1,-0.03104394232439578,,-0.03104394232439578,-0.03104394232439578,70.0,70
image.3417_with_target,2,0.8656220410024533,0.005248722592893711,0.8619106336644512,0.8693334483404556,10019.5,20039
image.3423_with_target,9,0.0713273704739516,0.5258228802046759,-0.7724538509055157,0.8672426826249015,2364.1111111111113,21277
image.3429_with_target,2,0.8626591964727768,0.010434985083552494,0.8552805477586164,0.8700378451869373,10026.5,20053
image.3485_with_target,1,-0.05637986637393788,,-0.05637986637393788,-0.05637986637393788,55.0,55
image.3490_with_target,2,0.8662354993810046,0.004506568782761882,0.8630488740348301,0.8694221247271792,10022.5,20045
image.3500_with_target,4,0.4373579458411841,0.48843805825319914,0.009862134573884629,0.8630488740348301,5386.75,21547
image.3553_with_target,2,0.8641089108869835,0.005216819517287571,0.8604200624300832,0.8677977593438839,10002.0,20004
image.3555_with_target,10,0.02563062516280854,0.579735596695892,-1.0783863689617394,0.8654376993691368,2112.3,21123
image.3575_with_target,3,0.5368027443957551,0.564220928519863,-0.11465487893134951,0.8694221247271792,6653.0,19959
image.3577_with_target,2,0.8594269832084018,0.009722475867105932,0.8525521545928487,0.866301811823955,9993.0,19986
image.3607_with_target,8,-0.0441827037886708,0.7156947500056049,-1.3447360499173753,0.8681639656588542,2572.5,20580
image.3652_with_target,2,0.8629902198919666,0.006928765479940833,0.8580908428358491,0.867889596948084,10018.5,20037
image.3682_with_target,2,0.8684062829477055,0.0003426883962909422,0.8681639656588542,0.8686486002365568,10007.0,20014
image.3731_with_target,1,-0.07053353947914753,,-0.07053353947914753,-0.07053353947914753,36.0,36
image.3737_with_target,7,0.13965318847371336,0.5298971346900871,-0.401247804099482,0.8676135080980578,3005.5714285714284,21039
image.3773_with_target,11,0.17569076464242803,0.3990536016903354,-0.401247804099482,0.874275475930876,1865.4545454545455,20520
image.3784_with_target,2,0.859685721760072,0.0038831472109376926,0.8569399220348723,0.8624315214852717,10022.5,20045
image.3795_with_target,13,-0.1638801941705432,0.59864411029993,-1.3447360499173753,0.8696870745651121,1610.2307692307693,20933
image.3815_with_target,2,0.8599755428954787,0.008541968333121866,0.8539354591624475,0.86601562662851,9996.0,19992
image.3854_with_target,6,0.17976272547432645,0.6168065214058366,-0.7724538509055157,0.8675210931162336,3408.3333333333335,20450
image.3864_with_target,1,-0.07630199016590056,,-0.07630199016590056,-0.07630199016590056,61.0,61
image.3932_with_target,4,0.358519001486782,0.6181089358584149,-0.401247804099482,0.8689769275563779,5019.0,20076
image.4012_with_target,2,0.8621521131055112,0.013216567579639914,0.8528065885459375,0.8714976376650848,9992.5,19985
image.4044_with_target,4,0.44129291765152134,0.48777605087959264,0.01599590334685952,0.87124360000213,5498.75,21995
image.4050_with_target,2,0.864271892926964,0.006527228482445756,0.8596564454046727,0.8688873404492554,9986.0,19972
image.4055_with_target,2,0.8572846200812103,0.0008177841920868674,0.8567063593334385,0.8578628808289821,9990.5,19981
image.4088_with_target,2,0.8632371981358746,0.011082066000741318,0.8554009941171936,0.8710734021545558,10012.0,20024
image.4090_with_target,5,0.26528217386426534,0.5699824116891747,-0.401247804099482,0.8682550427244831,4131.0,20655
image.4096_with_target,4,0.44697052396455617,0.47984418214928054,0.02491486196949866,0.8677977593438839,5277.25,21109
image.4108_with_target,2,0.8627271085181326,0.00704083395091148,0.8577484870862346,0.8677057299500306,9989.5,19979
image.4122_with_target,2,0.8648686682175303,0.01055714194850645,0.8574036415557924,0.8723336948792682,9989.5,19979
image.4138_with_target,2,0.8627830378712584,0.008759482796538851,0.8565891481861388,0.8689769275563779,9976.0,19952
image.4154_with_target,3,-0.14722044127716485,0.22129894057186988,-0.401247804099482,0.0037889752005868527,88.33333333333333,265
image.4156_with_target,7,0.10886120544290115,0.6018876787728018,-0.7724538509055157,0.86601562662851,3028.5714285714284,21200
image.4164_with_target,6,0.07403472493793961,0.8091616138877623,-1.3447360499173753,0.8691555522321394,3508.6666666666665,21052
image.4184_with_target,2,0.856424756212084,0.0029963500326507637,0.8543060167851881,0.8585434956389799,9996.0,19992
image.4191_with_target,6,-0.2025554137743973,0.8607974681442504,-1.0783863689617394,0.8684366320181984,3345.0,20070
image.4221_with_target,1,-0.30948203685458964,,-0.30948203685458964,-0.30948203685458964,8.0,8
image.4257_with_target,2,0.8652166203578748,0.005570490877848571,0.8612776884836103,0.8691555522321394,9987.5,19975
image.4306_with_target,1,-0.03714608175822254,,-0.03714608175822254,-0.03714608175822254,60.0,60
image.4310_with_target,5,0.4003988874699549,0.4232151880761565,0.02412673922760422,0.8663968001457754,4145.6,20728
image.4318_with_target,2,0.8622245259134926,0.006168297632772743,0.8578628808289821,0.8665861709980032,9978.5,19957
image.4352_with_target,1,-0.0373946437072894,,-0.0373946437072894,-0.0373946437072894,65.0,65
image.4387_with_target,1,-0.0373946437072894,,-0.0373946437072894,-0.0373946437072894,67.0,67
image.4458_with_target,2,0.8578842647503797,0.012705943395360722,0.8488998060141477,0.8668687234866117,10006.0,20012
image.4476_with_target,6,0.255172793954264,0.5049866601437472,-0.401247804099482,0.863859228737684,3356.6666666666665,20140
image.4505_with_target,3,0.4423196247843922,0.7305512070626,-0.401247804099482,0.8648522286102802,6663.333333333333,19990
image.4667_with_target,3,-0.48280785696845574,0.5592766678901658,-1.0783863689617394,0.03121060215585414,93.33333333333333,280
image.4694_with_target,8,0.23640288352328825,0.3953566694268329,-0.13785673253062103,0.8684366320181984,2556.75,20454
image.4719_with_target,4,0.4442572956865543,0.48485667128560767,0.023727143478252444,0.8679812434278504,5489.0,21956
image.4730_with_target,2,0.8637811512914317,0.007726470600128008,0.8583177115354427,0.8692445910474207,9980.5,19961
image.4748_with_target,1,-0.026960584670117527,,-0.026960584670117527,-0.026960584670117527,155.0,155
image.4767_with_target,2,0.8611368414092552,0.006764156581457327,0.8563538604214991,0.8659198223970113,10010.5,20021
image.4770_with_target,2,0.865906038530982,0.0033219935885203614,0.8635570343374811,0.8682550427244831,9987.0,19974
image.4785_with_target,2,0.8632564687680274,0.006031089591659702,0.8589918444198212,0.8675210931162336,9989.0,19978
image.4841_with_target,2,0.8680250700581281,0.0005820365056882806,0.8676135080980578,0.8684366320181984,9984.0,19968
image.4885_with_target,1,0.010956463936557359,,0.010956463936557359,0.010956463936557359,133.0,133
image.4941_with_target,2,0.8650686257176512,0.0037294285708225085,0.8624315214852717,0.8677057299500306,9995.0,19990
image.4965_with_target,5,0.06451061735303631,0.8259789304654576,-1.0783863689617394,0.8652433886877617,4010.0,20050
image.4973_with_target,1,0.0894080095247699,,0.0894080095247699,0.0894080095247699,110.0,110
image.4999_with_target,2,0.8680301854284824,0.006040763663413945,0.8637587204785371,0.8723016503784277,9991.0,19982
image.5001_with_target,7,-0.23652679307268473,0.8751752678133725,-1.3447360499173753,0.8636579892869152,3020.714285714286,21145
image.5047_with_target,2,0.8642728668916485,0.0039360824982403305,0.8614896362658331,0.8670560975174639,10023.0,20046
image.5069_with_target,7,0.1790764526086511,0.4915298284949696,-0.401247804099482,0.8697750334277703,3103.8571428571427,21727
image.5077_with_target,2,0.8635576404310037,0.007410378509973145,0.8583177115354427,0.8687975693265648,10013.5,20027
image.5115_with_target,5,0.10457491521582854,0.6926361118082858,-0.401247804099482,0.8685271455417396,4004.4,20022
image.5140_with_target,1,-0.401247804099482,,-0.401247804099482,-0.401247804099482,5.0,5
image.5182_with_target,2,0.8614227233599578,0.0071684547133788,0.8563538604214991,0.8664915862984167,10014.5,20029
image.5194_with_target,1,-0.04241943296907058,,-0.04241943296907058,-0.04241943296907058,89.0,89
image.5208_with_target,2,0.863705936427039,0.01089961144022585,0.8559987472653567,0.8714131255887211,9986.0,19972
image.5227_with_target,5,-0.26894526165860383,0.32851729321164624,-0.7724538509055157,0.056513149345840286,121.0,605
image.5253_with_target,2,0.8620241428940723,0.009196634540479382,0.8555211402464048,0.8685271455417396,9988.0,19976
image.5258_with_target,3,-0.1527708180523323,0.13804640316248618,-0.30948203685458964,-0.04915645071988517,19.333333333333332,58
image.5260_with_target,2,-0.030526418150937595,0.010964410518145694,-0.03827942718003152,-0.02277340912184367,32.5,65
image.5302_with_target,2,0.8492485234813706,0.00767245498781534,0.8438232785311378,0.8546737684316034,10019.5,20039
image.5328_with_target,1,0.0009109078608569021,,0.0009109078608569021,0.0009109078608569021,84.0,84
image.5333_with_target,2,0.847555401564641,0.013271716125369048,0.8381708810944097,0.8569399220348723,9989.0,19978
image.5342_with_target,6,0.0630263168387482,0.6227398549666001,-0.401247804099482,0.8685271455417396,3332.5,19995
image.5394_with_target,2,0.8638271189728712,0.00241465802368206,0.8621196979100791,0.8655345400356633,10006.0,20012
image.5439_with_target,7,0.15665382005020861,0.5242863396099587,-0.401247804099482,0.8681639656588542,3047.285714285714,21331
image.5450_with_target,3,0.4153279096301796,0.708536943211535,-0.401247804099482,0.8675210931162336,6694.0,20082
image.5479_with_target,2,0.8633080975420788,0.006738164630671136,0.8585434956389799,0.8680726994451777,9992.5,19985
image.5488_with_target,1,-0.05298128888870046,,-0.05298128888870046,-0.05298128888870046,62.0,62
image.5530_with_target,1,-0.19806240132478514,,-0.19806240132478514,-0.19806240132478514,13.0,13
image.5537_with_target,12,-0.17934598196247623,0.5968124907425737,-1.3447360499173753,0.8726917211968093,1676.5,20118
image.5578_with_target,7,0.18561764852140988,0.493936299250454,-0.401247804099482,0.8739500875101,3121.714285714286,21852
image.5647_with_target,2,0.8632524854159211,0.004312398762343902,0.8602031590078874,0.866301811823955,9999.0,19998
image.5665_with_target,1,-0.2174905470864157,,-0.2174905470864157,-0.2174905470864157,11.0,11
image.5687_with_target,6,0.2221090070056456,0.5244679202090932,-0.401247804099482,0.8684366320181984,3431.3333333333335,20588
image.5702_with_target,9,-0.041286539603037596,0.6745516897034666,-1.3447360499173753,0.8704723509403378,2348.222222222222,21134
image.5714_with_target,2,0.8637068627945894,0.005263167648744941,0.8599852412596403,0.8674284843295387,10002.5,20005
